zip,State,County
20618,24,37
20732,24,9
20716,24,33
20706,24,33
20736,24,9
20667,24,37
20650,24,37
20659,24,17
20662,24,17
20851,24,31
20833,24,31
20816,24,31
20874,24,31
20784,24,33
20901,24,31
20902,24,31
20879,24,31
21043,24,27
21029,24,27
21030,24,5
21061,24,3
21060,24,3
21156,24,5
21161,24,5
21154,24,25
21162,24,5
21209,24,510
21208,24,5
21209,24,5
21133,24,5
21216,24,510
21234,24,510
21244,24,5
21239,24,5
21286,24,5
21524,24,1
21530,24,1
21536,24,23
21661,24,29
21663,24,41
21716,24,21
21677,24,19
21770,24,21
21620,24,29
21601,24,41
21562,24,1
21628,24,35
21639,24,11
21651,24,35
21797,24,13
21811,24,47
21795,24,43
20106,51,47
20105,51,107
21904,24,15
20148,51,107
20132,51,107
20117,51,107
21842,24,47
21875,24,45
20166,51,107
20176,51,107
22066,51,59
22044,51,610
22201,51,13
22312,51,510
22315,51,59
22219,51,13
22205,51,13
22303,51,59
22655,51,69
22728,51,61
22663,51,69
22726,51,47
22657,51,187
22539,51,133
22737,51,47
22901,51,540
22846,51,165
23072,51,73
23083,51,7
23035,51,115
23120,51,41
23188,51,199
23219,51,760
23130,51,115
23233,51,87
23230,51,760
23228,51,87
23233,51,75
23237,51,41
23261,51,760
23308,51,1
23310,51,131
23224,51,760
23223,51,87
23222,51,760
23336,51,1
23357,51,1
23421,51,1
23359,51,1
23456,51,810
23503,51,710
23510,51,710
23505,51,710
23508,51,710
23450,51,810
23439,51,800
23664,51,650
23661,51,650
23605,51,650
23609,51,700
23839,51,181
23898,51,175
23882,51,53
23893,51,25
23692,51,199
23707,51,740
23693,51,199
23958,51,147
24019,51,161
24019,51,770
24013,51,770
24012,51,23
24072,51,63
24068,51,121
24061,51,121
24450,51,163
24416,51,163
24401,51,15
24011,51,770
24112,51,690
24102,51,67
24179,51,19
24153,51,161
24174,51,19
24217,51,51
24148,51,89
24138,51,63
24131,51,45
24112,51,67
24266,51,167
24273,51,720
24382,51,197
24370,51,191
24360,51,197
24348,51,77
24347,51,121
24318,51,173
24554,51,31
24556,51,19
24557,51,143
24701,54,55
24938,54,25
24614,51,27
24571,51,19
24574,51,9
24605,51,185
24586,51,143
24590,51,65
25130,54,5
25177,54,39
25063,54,15
25173,54,19
25313,54,39
25422,54,65
25239,54,35
25248,54,35
25303,54,39
25286,54,87
25515,54,53
25510,54,79
25442,54,37
25520,54,11
25928,54,109
25711,54,11
25873,54,81
26155,54,103
25550,54,53
25544,54,43
25639,54,45
25646,54,45
26241,54,83
26175,54,95
26187,54,107
26181,54,107
26201,54,1
26178,54,85
26416,54,1
26426,54,33
26505,54,61
26524,54,77
26542,54,61
26347,54,91
26268,54,83
26294,54,75
26711,54,27
26555,54,49
27017,37,171
27023,37,67
27028,37,59
27043,37,169
27054,37,159
26866,54,71
26739,54,23
26866,54,23
27260,37,81
27249,37,1
27217,37,33
27371,37,123
27355,37,151
27330,37,37
27504,37,101
27455,37,81
27503,37,63
27519,37,37
27520,37,101
27519,37,183
27524,37,101
27536,37,181
27513,37,183
27516,37,37
27576,37,101
27602,37,183
27603,37,101
27563,37,185
27574,37,145
27560,37,63
27569,37,191
27612,37,183
27705,37,135
27807,37,127
27629,37,183
27658,37,183
27855,37,91
27846,37,117
27897,37,131
27932,37,41
27910,37,91
27962,37,13
27871,37,147
28604,37,11
28604,37,189
28645,37,27
28673,37,35
28683,37,171
28625,37,97
28631,37,5
28621,37,193
28634,37,97
28617,37,9
28625,37,3
28079,37,179
28070,37,119
28083,37,25
28104,37,179
28082,37,25
28090,37,45
28088,37,159
28106,37,119
28173,37,179
28204,37,119
28144,37,159
28134,37,119
28120,37,71
28302,37,51
28341,37,163
28369,37,155
28363,37,153
28318,37,51
28374,37,125
28406,37,129
28411,37,141
28428,37,129
28429,37,129
28433,37,17
28442,37,47
28438,37,47
28456,37,47
28454,37,141
28390,37,85
28392,37,17
28386,37,93
28472,37,47
28461,37,19
28470,37,19
28465,37,19
28560,37,137
28586,37,49
28526,37,103
28513,37,147
28527,37,49
28748,37,21
28751,37,87
28763,37,113
28779,37,99
28906,37,39
28815,37,21
29709,45,25
29016,45,79
29078,45,55
29080,45,85
29070,45,63
29115,45,75
29112,45,63
29054,45,63
29036,45,63
29053,45,63
29030,45,17
29137,45,3
29212,45,63
29303,45,83
29323,45,83
29240,45,79
29260,45,79
29180,45,79
29325,45,59
29369,45,83
29365,45,83
29418,45,35
29410,45,15
29414,45,35
29429,45,19
29406,45,19
29477,45,35
29483,45,35
29525,45,69
29566,45,51
29560,45,89
29551,45,31
29510,45,43
29502,45,41
29575,45,51
29576,45,43
29578,45,51
29638,45,1
29638,45,47
29588,45,51
29601,45,45
29581,45,67
29643,45,73
29653,45,47
29692,45,47
29684,45,7
29924,45,49
29922,45,49
29934,45,49
29676,45,73
29662,45,45
29936,45,53
29945,45,13
30002,13,89
30036,13,89
30016,13,217
30012,13,247
30058,13,89
30075,13,121
30049,13,135
30056,13,211
30056,13,159
30084,13,89
30078,13,135
30097,13,121
30096,13,135
30101,13,223
30097,13,117
30115,13,57
30103,13,129
30116,13,45
30139,13,15
30161,13,115
30156,13,67
30134,13,97
30171,13,129
30180,13,45
30173,13,115
30183,13,57
30180,13,97
30224,13,255
30233,13,207
30224,13,231
30259,13,77
30206,13,231
30263,13,77
30265,13,77
30268,13,77
30260,13,63
30268,13,121
30307,13,89
30308,13,121
30305,13,121
30310,13,121
30316,13,89
30295,13,231
30326,13,121
30513,13,111
30517,13,157
30513,13,123
30540,13,123
30534,13,187
30549,13,157
30542,13,139
30529,13,157
30576,13,241
30559,13,111
30642,13,133
30643,13,147
30629,13,195
30650,13,211
30641,13,211
30628,13,221
30667,13,221
30607,13,157
30604,13,59
30607,13,59
29819,45,47
30436,13,279
30425,13,31
30474,13,279
30474,13,209
29861,45,3
29853,45,3
30411,13,309
29831,45,3
30817,13,181
30477,13,163
30823,13,163
31015,13,81
31029,13,207
31017,13,289
30904,13,245
31094,13,303
31210,13,21
31211,13,21
31205,13,21
31082,13,303
31082,13,9
31078,13,79
31315,13,179
31324,13,29
31313,13,179
31322,13,51
31309,13,179
31503,13,299
31406,13,51
31407,13,51
31416,13,51
31516,13,229
31539,13,161
31639,13,19
31638,13,27
31637,13,75
31554,13,5
31557,13,229
31721,13,273
31801,13,197
31756,13,71
31750,13,155
31909,13,215
32053,12,47
32068,12,19
32066,12,67
32025,12,23
32080,12,109
32220,12,31
32226,12,31
32222,12,31
32305,12,73
32259,12,109
32250,12,31
32439,12,131
32438,12,13
32426,12,63
32455,12,131
32514,12,33
32542,12,91
32461,12,131
32577,12,33
32641,12,1
32653,12,1
32604,12,1
34420,12,83
33054,12,86
33031,12,86
33036,12,87
33035,12,86
33073,12,11
33082,12,11
33070,12,87
33101,12,86
33019,12,11
39877,13,273
39834,13,87
34431,12,75
34431,12,83
33160,12,86
33173,12,86
33174,12,86
33186,12,86
33319,12,11
33302,12,11
33127,12,86
33134,12,86
33145,12,86
33147,12,86
33401,12,99
33330,12,11
33414,12,99
33417,12,99
33418,12,99
33426,12,99
33329,12,11
33442,12,11
33445,12,99
33446,12,99
33440,12,51
33463,12,99
33434,12,99
33471,12,43
33469,12,85
32162,12,83
32174,12,35
32120,12,127
32129,12,127
32187,12,107
32180,12,127
32713,12,127
32131,12,107
34953,12,111
34958,12,85
34946,12,111
34997,12,85
34984,12,111
32958,12,61
32903,12,9
32920,12,9
32948,12,61
32961,12,61
33550,12,57
33558,12,57
33579,12,57
33538,12,119
33570,12,57
33602,12,57
33605,12,57
33583,12,57
32808,12,95
32821,12,95
32825,12,95
33615,12,57
33708,12,103
33684,12,57
33704,12,103
33705,12,103
33635,12,57
33758,12,103
33765,12,103
33760,12,103
33809,12,105
33782,12,103
34104,12,21
34203,12,81
33912,12,71
33980,12,15
33953,12,15
33973,12,71
33812,12,105
33845,12,105
33890,12,49
33850,12,105
33839,12,105
34653,12,101
34669,12,101
34291,12,115
34683,12,103
34743,12,97
34759,12,105
34761,12,95
34769,12,97
34739,12,97
34759,12,97
34232,12,115
34224,12,15
34220,12,81
35045,1,21
35005,1,73
35064,1,73
35072,1,37
35010,1,37
35160,1,121
35171,1,21
35146,1,9
35180,1,9
35184,1,7
35147,1,117
35173,1,115
35673,1,79
35746,1,71
35757,1,89
35769,1,95
35504,1,127
35476,1,125
35548,1,93
35619,1,79
35610,1,77
35549,1,127
35404,1,125
35463,1,125
35473,1,125
35446,1,125
35980,1,9
36034,1,31
36046,1,101
36027,1,5
36034,1,109
36022,1,1
36042,1,41
36093,1,51
35979,1,71
36028,1,39
36312,1,69
36302,1,69
36303,1,69
36125,1,101
36262,1,29
36107,1,101
36311,1,45
36114,1,101
36314,1,61
36276,1,27
35816,1,89
35951,1,95
35951,1,49
35802,1,89
35967,1,49
35974,1,49
35775,1,103
36526,1,3
36376,1,69
36345,1,67
36370,1,69
36475,1,35
36605,1,97
36532,1,3
36567,1,3
36569,1,129
36609,1,97
36545,1,25
36555,1,3
36574,1,3
37083,47,111
37101,47,83
37116,47,37
37098,47,81
30735,13,313
37012,47,159
37013,47,37
37036,47,43
37042,47,125
37050,47,161
30710,13,313
36742,1,91
36853,1,123
36782,1,91
36870,1,81
36856,1,113
36874,1,81
36792,1,21
36749,1,47
36870,1,113
37334,47,103
37336,47,11
37325,47,139
37220,47,37
37342,47,31
37365,47,61
37315,47,65
37322,47,107
37337,47,143
37350,47,65
37379,47,153
37385,47,123
37643,47,19
37650,47,171
37410,47,65
37138,47,189
37206,47,37
37208,47,37
37738,47,155
37752,47,25
37762,47,13
37708,47,57
37681,47,179
37814,47,63
37813,47,63
37770,47,129
37863,47,155
37825,47,25
37840,47,1
37918,47,93
37888,47,57
37877,47,89
37915,47,93
37872,47,129
37881,47,57
38320,47,5
38358,47,53
38261,47,131
38345,47,77
38337,47,33
38343,47,33
38361,47,71
38317,47,17
38355,47,113
38464,47,99
38348,47,17
38381,47,69
38318,47,17
38449,47,55
38425,47,71
38451,47,117
38119,47,157
38116,47,157
38141,47,157
38201,47,17
38201,47,183
37923,47,93
37950,47,93
38018,47,157
38068,47,47
38066,47,47
38075,47,69
38002,47,47
38732,28,133
38654,28,33
38659,28,9
38850,28,115
38847,28,57
38821,28,95
38827,28,141
38773,28,11
38658,28,107
38965,28,71
38870,28,95
39056,28,49
38921,28,135
39041,28,49
39074,28,123
39094,28,121
39092,28,101
38868,28,115
38571,47,35
38583,47,185
38585,47,175
38544,47,141
38633,28,9
38577,47,137
38641,28,33
38621,28,107
39206,28,49
39130,28,89
39307,28,75
39153,28,129
39152,28,123
39365,28,101
39429,28,91
39443,28,67
39452,28,39
39401,28,73
39456,28,41
39461,28,41
40216,21,111
40208,21,111
40203,21,111
40291,21,111
40176,21,27
39739,28,103
39664,28,85
39702,28,87
39703,28,87
39767,28,97
40109,21,111
40026,21,185
40115,21,27
40040,21,229
39532,28,47
39535,28,47
39507,28,47
39480,28,67
39531,28,47
39571,28,47
39476,28,111
39571,28,45
39573,28,109
42141,21,9
42240,21,47
42134,21,213
42303,21,59
42120,21,3
42127,21,9
42166,21,169
42266,21,47
42236,21,47
42455,21,233
42519,21,199
42749,21,99
42633,21,231
42776,21,93
42635,21,147
42721,21,85
47145,18,25
47119,18,43
47106,18,19
47137,18,25
47147,18,143
42754,21,27
47118,18,123
40351,21,205
40422,21,21
40299,21,111
40324,21,209
40447,21,109
40419,21,203
40311,21,181
40460,21,203
40313,21,205
40509,21,49
41749,21,131
41616,21,71
41472,21,63
41858,21,133
41773,21,193
42023,21,39
42085,21,83
42103,21,227
41759,21,119
41836,21,119
44035,39,93
44039,39,93
44055,39,93
44057,39,55
44081,39,85
43609,39,95
43571,39,95
43907,39,67
43950,39,13
43533,39,51
47170,18,143
47637,18,173
47615,18,147
47638,18,129
43504,39,95
43430,39,123
43456,39,123
47634,18,147
43511,39,173
40729,21,125
40845,21,13
40701,21,121
41129,21,19
41230,21,127
41264,21,127
41164,21,43
40913,21,13
41102,21,89
41265,21,115
41332,21,237
41262,21,159
40522,21,67
41364,21,189
41183,21,89
41238,21,115
44134,39,35
44142,39,35
44144,39,35
44233,39,103
44201,39,133
44234,39,55
44286,39,153
44266,39,133
44408,39,29
44417,39,155
44251,39,103
44438,39,155
44446,39,155
44452,39,99
44460,39,99
44406,39,99
44254,39,103
44118,39,35
44122,39,35
44632,39,151
44633,39,75
44511,39,99
44614,39,151
44647,39,151
44484,39,155
44622,39,157
44601,39,99
44703,39,151
44624,39,157
44820,39,33
44847,39,77
44824,39,43
44849,39,175
44907,39,139
44903,39,139
44904,39,139
44906,39,139
44889,39,77
43143,39,47
43214,39,49
43135,39,73
43215,39,49
43157,39,45
43212,39,49
43103,39,129
43110,39,45
43137,39,129
43222,39,49
43086,39,41
43086,39,49
43023,39,89
43050,39,83
41083,21,77
43016,39,159
43076,39,89
43006,39,75
45896,39,11
41017,21,117
45875,39,137
45887,39,3
41073,21,37
45833,39,161
41040,21,191
45843,39,65
41016,21,117
45882,39,107
41046,21,77
41039,21,69
41040,21,23
45069,39,17
45103,39,25
45056,39,17
45142,39,71
45135,39,71
45177,39,27
45214,39,61
45224,39,61
45223,39,61
45153,39,25
45154,39,71
45241,39,17
45174,39,61
43231,39,49
43324,39,91
43731,39,127
43318,39,91
43713,39,13
43758,39,115
43359,39,175
45003,39,135
43731,39,115
43739,39,89
45005,39,113
43803,39,31
43804,39,157
43727,39,119
43748,39,127
45247,39,61
45321,39,135
45311,39,135
45302,39,149
45402,39,113
45359,39,109
45249,39,61
45369,39,23
45419,39,113
45426,39,113
45659,39,87
45616,39,1
45629,39,145
45647,39,163
46158,18,109
46160,18,13
46184,18,81
46205,18,97
46151,18,109
46219,18,97
46148,18,65
46056,18,95
46074,18,57
46112,18,63
46036,18,95
46050,18,23
46128,18,133
46135,18,133
46055,18,59
46051,18,95
46113,18,63
46040,18,95
46120,18,133
45734,39,111
45760,39,105
47001,18,29
45663,39,145
47024,18,47
45681,39,141
47060,18,47
46407,18,89
46384,18,127
46409,18,89
46534,18,149
46544,18,141
46573,18,39
46542,18,39
46582,18,85
46532,18,149
46553,18,39
46237,18,97
46303,18,89
46234,18,97
46804,18,3
46815,18,3
46747,18,151
46773,18,1
46904,18,67
46923,18,15
46901,18,103
46919,18,53
47232,18,79
46970,18,103
47270,18,79
46938,18,53
47274,18,71
47302,18,35
46941,18,169
46988,18,17
47308,18,35
46939,18,49
47330,18,177
46978,18,17
46979,18,23
48039,26,147
48009,26,125
48040,26,147
48064,26,147
48023,26,147
47567,18,125
47591,18,83
47882,18,153
47598,18,125
47833,18,119
47963,18,111
47987,18,45
47850,18,153
47944,18,7
47352,18,139
47354,18,135
47520,18,123
47341,18,177
47380,18,135
47438,18,55
47462,18,93
47433,18,105
47436,18,93
47471,18,119
48167,26,125
48170,26,161
48154,26,163
48161,26,115
48131,26,115
48202,26,163
48195,26,163
48228,26,163
48226,26,163
48095,26,99
48118,26,161
48309,26,125
48314,26,99
48235,26,163
48312,26,99
48328,26,125
48382,26,125
48390,26,125
48423,26,49
48383,26,125
48412,26,87
48461,26,87
48387,26,125
48458,26,49
48866,26,37
49004,26,77
48848,26,37
48642,26,111
48623,26,145
48629,26,143
48638,26,145
48723,26,157
48701,26,157
48813,26,45
48726,26,157
48815,26,67
48823,26,37
48622,26,73
48836,26,93
48730,26,69
48838,26,81
48811,26,117
48647,26,135
48831,26,145
48656,26,143
48532,26,49
48467,26,63
48503,26,49
49228,26,91
49250,26,59
48501,26,49
49224,26,75
48602,26,145
48469,26,151
49245,26,25
49274,26,59
48615,26,111
49272,26,75
49346,26,107
49442,26,121
49327,26,123
49422,26,139
49129,26,21
49443,26,121
49437,26,121
49505,26,81
49546,26,81
49460,26,139
49548,26,81
49633,26,79
49048,26,77
49024,26,77
49047,26,27
49065,26,159
49127,26,21
49011,26,25
49032,26,149
49087,26,77
49077,26,77
49034,26,77
49747,26,7
49770,26,47
49665,26,113
49713,26,29
49847,26,109
49858,26,109
49866,26,103
49788,26,33
49795,26,29
49743,26,141
49920,26,71
50047,19,181
49945,26,61
50006,19,69
50133,19,159
49967,26,131
50129,19,73
49892,26,43
49870,26,43
49908,26,13
51028,19,149
51105,19,193
51201,19,141
51247,19,167
51346,19,141
50853,19,29
51055,19,193
51301,19,41
51334,19,63
50864,19,137
52040,19,55
52060,19,97
51014,19,35
52068,19,61
52069,19,97
51027,19,167
51443,19,27
50851,19,173
51455,19,47
52049,19,43
50453,19,189
50519,19,109
50455,19,131
50511,19,109
50546,19,151
50621,19,75
50604,19,23
50624,19,75
50514,19,109
50605,19,69
50651,19,13
50632,19,127
50648,19,13
50517,19,109
50266,19,49
50243,19,169
50228,19,99
50322,19,153
50233,19,49
50320,19,153
50168,19,99
50247,19,169
50258,19,83
50163,19,125
52577,19,123
52550,19,107
52627,19,111
52632,19,111
52803,19,163
52777,19,45
52567,19,101
52556,19,101
52640,19,57
52549,19,7
61204,17,161
53051,55,133
61279,17,161
53089,55,133
61284,17,161
53017,55,131
61262,17,73
53066,55,27
52162,19,5
52175,19,65
52231,19,107
52147,19,65
52141,19,65
52247,19,183
52340,19,103
52501,19,179
52172,19,5
52213,19,113
52533,19,101
52159,19,43
53121,55,127
53142,55,59
53095,55,131
53119,55,133
53094,55,55
53108,55,101
53177,55,101
53181,55,59
53184,55,127
53219,55,79
53212,55,79
53215,55,79
54166,55,115
54220,55,71
54301,55,9
54159,55,75
54446,55,19
54156,55,75
54180,55,9
54162,55,115
54307,55,9
54414,55,115
53821,55,23
53926,55,77
53948,55,57
53807,55,43
53946,55,47
53956,55,21
53963,55,39
53704,55,25
54124,55,83
53744,55,25
53960,55,21
53811,55,43
53968,55,57
54107,55,115
53816,55,43
54126,55,9
53548,55,105
53562,55,25
53536,55,105
53532,55,25
53511,55,105
53589,55,25
53526,55,49
53520,55,45
53583,55,111
53588,55,111
54952,55,15
54981,55,135
54971,55,47
54982,55,137
54960,55,77
54965,55,137
54945,55,135
54921,55,97
54923,55,137
60031,17,97
60033,17,111
60051,17,111
60051,17,97
60076,17,31
60040,17,97
60065,17,31
54479,55,73
54448,55,73
54491,55,67
54909,55,97
54913,55,87
54547,55,51
60201,17,31
60088,17,97
61068,17,141
61073,17,201
61011,17,7
61071,17,195
61108,17,201
61109,17,201
54005,55,95
54639,55,123
61084,17,141
54619,55,123
54635,55,53
61112,17,201
54614,55,63
55125,27,163
55126,27,123
55127,27,123
55130,27,123
55026,27,49
55060,27,147
55018,27,49
55069,27,25
55005,27,3
54742,55,35
54747,55,11
54724,55,17
54768,55,17
54843,55,113
54853,55,95
54854,55,31
54870,55,129
54835,55,113
54806,55,7
54871,55,13
54773,55,121
55410,27,53
55412,27,53
55413,27,53
55374,27,53
55384,27,53
55419,27,53
55421,27,123
55429,27,53
55431,27,53
55445,27,53
55447,27,53
55709,27,61
55736,27,137
55792,27,137
55746,27,61
55707,27,17
55781,27,137
55790,27,137
55733,27,17
55336,27,85
55343,27,53
55309,27,141
55331,27,53
55337,27,37
55328,27,171
55338,27,143
55371,27,141
55922,27,45
55954,27,45
55972,27,169
55925,27,169
55936,27,99
55944,27,39
55902,27,109
55804,27,137
56024,27,13
55963,27,49
56019,27,15
55943,27,169
55969,27,169
56071,27,139
56085,27,15
56143,27,63
56144,27,117
56152,27,127
56071,27,79
56060,27,165
56301,27,145
56260,27,23
56278,27,11
56225,27,11
56297,27,173
56065,27,13
56071,27,131
56263,27,127
56266,27,127
57103,46,99
57274,46,37
57353,46,77
57260,46,109
57626,46,93
57219,46,37
57454,46,91
57315,46,9
57580,46,123
57381,46,5
56549,27,27
56579,27,111
56744,27,119
56750,27,125
56725,27,113
56667,27,7
56590,27,51
56650,27,7
56524,27,111
56701,27,89
56672,27,21
56502,27,5
57014,46,125
57022,46,99
57059,46,9
56633,27,57
56661,27,71
56572,27,5
56310,27,145
56320,27,145
56431,27,1
56343,27,149
56465,27,35
56336,27,145
56367,27,9
56350,27,1
56440,27,153
56474,27,35
56316,27,145
56484,27,21
56312,27,145
56449,27,35
56338,27,97
56466,27,97
56474,27,21
56309,27,51
58554,38,59
58374,38,27
58413,38,51
58542,38,29
58552,38,29
58639,38,1
58380,38,27
58801,38,105
58401,38,93
58464,38,27
58464,38,31
58549,38,47
59044,30,111
58561,38,47
58640,38,25
58733,38,101
58348,38,5
59011,30,97
58351,38,5
58495,38,47
58530,38,65
58460,38,51
58730,38,23
59102,30,111
59501,30,41
59105,30,111
59405,30,13
59301,30,17
59270,30,83
59433,30,99
59424,30,27
59072,30,65
59068,30,9
58049,38,73
58052,38,17
58240,38,35
58259,38,63
58278,38,35
59803,30,63
59828,30,81
59840,30,81
59758,30,31
59920,30,29
59725,30,1
59730,30,31
60106,17,43
60108,17,43
59859,30,89
59914,30,47
60103,17,43
60135,17,37
60133,17,43
60133,17,31
60145,17,37
60174,17,89
60172,17,31
60176,17,31
60504,17,89
60544,17,197
60537,17,93
60439,17,31
60442,17,197
60451,17,197
60452,17,31
60455,17,31
60457,17,31
60440,17,197
60462,17,31
60471,17,31
60447,17,197
60433,17,197
60404,17,197
60411,17,31
60410,17,197
60420,17,105
60410,17,63
61401,17,95
61455,17,109
61420,17,109
61491,17,175
61550,17,179
61450,17,67
61431,17,57
61441,17,57
61453,17,187
61615,17,143
60609,17,31
60604,17,31
60606,17,31
61616,17,143
60608,17,31
60605,17,31
60901,17,91
60914,17,91
60915,17,91
60555,17,43
60929,17,105
60961,17,105
60931,17,75
60963,17,183
61335,17,155
61334,17,99
60549,17,99
60624,17,31
62249,17,119
62254,17,163
62439,17,101
62232,17,163
62246,17,5
62340,17,149
62357,17,149
62339,17,1
62035,17,83
62052,17,83
62225,17,163
61928,17,139
61956,17,41
62092,17,61
62048,17,119
62218,17,27
62203,17,163
62054,17,83
62013,17,13
61802,17,19
60706,17,31
61911,17,139
61858,17,183
61866,17,19
61877,17,19
61910,17,29
62864,17,81
62868,17,159
62702,17,167
62839,17,25
62868,17,191
62882,17,121
62875,17,121
62897,17,55
63005,29,189
63010,29,99
62982,17,69
62941,17,127
63019,29,99
63042,29,189
62957,17,3
63043,29,189
62522,17,115
62526,17,115
62618,17,17
62501,17,115
62693,17,167
62473,17,49
62644,17,125
62665,17,137
62544,17,115
62691,17,17
62627,17,125
63050,29,99
63088,29,189
63044,29,189
63111,29,510
63136,29,510
63130,29,189
63341,29,183
63385,29,183
63366,29,183
63379,29,113
63339,29,163
63348,29,219
63369,29,113
63701,29,31
63735,29,207
64012,29,37
63851,29,155
65360,29,159
63740,29,201
63857,29,69
63620,29,93
63766,29,31
63740,29,31
63846,29,207
63847,29,69
63869,29,143
63961,29,23
63624,29,187
63873,29,143
63879,29,155
65201,29,19
65202,29,19
65257,29,175
65270,29,175
65243,29,19
65256,29,89
65350,29,159
65281,29,41
65239,29,175
65276,29,53
65326,29,15
63565,29,171
63443,29,205
65023,29,51
63468,29,137
63456,29,173
63557,29,115
63454,29,111
63558,29,121
65050,29,135
64133,29,95
65084,29,135
64124,29,95
64150,29,165
64430,29,63
64442,29,81
64454,29,49
64470,29,87
64123,29,95
64476,29,147
64402,29,75
64650,29,25
64660,29,41
64735,29,83
64744,29,39
64673,29,129
64733,29,101
64635,29,117
64784,29,217
64679,29,79
64784,29,11
64637,29,25
64632,29,129
64490,29,49
64062,29,177
64058,29,95
64080,29,37
64014,29,95
64067,29,107
64079,29,165
64082,29,95
64108,29,95
64037,29,107
64854,29,119
65550,29,161
65609,29,153
65439,29,93
65608,29,67
65622,29,167
65681,29,209
65733,29,213
65738,29,77
65746,29,225
65679,29,213
65778,29,149
65787,29,29
65711,29,215
65742,29,225
65793,29,91
65626,29,91
65753,29,43
65764,29,59
65773,29,153
51571,19,155
51529,19,85
51534,19,129
51566,19,137
66402,20,177
66404,20,131
66751,20,1
51573,19,137
66781,20,21
51510,19,155
66777,20,73
51652,19,71
66514,20,61
51521,19,155
66756,20,37
66086,20,103
66102,20,209
66209,20,91
66749,20,1
66720,20,133
66736,20,205
66088,20,87
66712,20,37
66713,20,21
66225,20,91
66032,20,3
66048,20,103
65810,29,77
66031,20,91
66062,20,91
66064,20,121
66075,20,107
66013,20,91
66076,20,59
67214,20,173
67205,20,173
67235,20,173
67144,20,15
67137,20,49
67140,20,191
67430,20,123
67131,20,35
67427,20,159
67277,20,173
67344,20,19
67135,20,173
67460,20,113
67464,20,53
67457,20,159
67860,20,93
67869,20,119
67444,20,159
68007,31,55
67554,20,159
67757,20,179
66857,20,31
67030,20,173
66942,20,89
67002,20,15
67004,20,191
67037,20,173
66607,20,177
66618,20,177
66839,20,31
66963,20,89
67026,20,173
67039,20,15
67060,20,173
66853,20,73
67025,20,95
67108,20,155
67038,20,35
66958,20,201
67107,20,79
66856,20,139
67050,20,173
67054,20,47
68105,31,55
68025,31,53
68037,31,25
68102,31,55
68118,31,55
68359,31,151
68361,31,59
68164,31,55
68450,31,97
68507,31,109
68367,31,143
68517,31,109
68324,31,131
68501,31,109
68417,31,131
68520,31,109
68339,31,109
68358,31,67
70151,22,71
70072,22,51
70127,22,71
70401,22,105
70364,22,109
70374,22,57
70163,22,71
70392,22,101
70170,22,71
69301,31,13
69343,31,161
70003,22,51
69334,31,123
70056,22,51
69154,31,69
69140,31,135
69123,31,111
69156,31,33
69221,31,17
68791,31,39
68826,31,121
68823,31,71
68714,31,149
68783,31,107
68661,31,37
68901,31,1
68663,31,143
68769,31,139
68701,31,167
68784,31,51
68950,31,1
68814,31,41
68756,31,3
68748,31,119
68532,31,109
68649,31,53
68781,31,11
68964,31,169
71049,22,31
71110,22,15
71018,22,119
71052,22,31
71111,22,15
71220,22,67
71232,22,65
71008,22,13
71043,22,17
71309,22,79
71251,22,49
71322,22,9
71355,22,9
71302,22,79
71323,22,9
71438,22,79
71260,22,111
71264,22,83
71404,22,127
71406,22,85
70458,22,103
70461,22,103
70445,22,103
70518,22,55
70437,22,103
70453,22,91
70507,22,55
70444,22,91
70466,22,105
70437,22,105
70737,22,5
70764,22,47
70785,22,63
70802,22,33
70791,22,37
70733,22,63
70748,22,37
72153,5,141
72190,5,119
72204,5,119
72205,5,119
72136,5,145
72206,5,119
72316,5,93
72212,5,119
72179,5,23
72137,5,145
72124,5,119
72128,5,53
72152,5,69
72120,5,45
71957,5,97
71965,5,97
72002,5,125
71921,5,59
72033,5,45
71913,5,51
71961,5,97
72007,5,85
72042,5,1
72046,5,69
71950,5,109
72021,5,95
71940,5,109
71602,5,69
71603,5,69
71646,5,3
71671,5,11
71674,5,41
71631,5,11
71758,5,139
71903,5,51
71701,5,13
71833,5,61
71833,5,133
70583,22,55
70518,22,45
70525,22,97
70544,22,45
70607,22,19
70542,22,113
70544,22,101
70662,22,11
70612,22,19
70646,22,19
72668,5,89
72679,5,141
72717,5,143
72751,5,7
72734,5,7
72727,5,143
72739,5,7
72764,5,143
72801,5,115
72834,5,149
72901,5,131
72903,5,131
72921,5,33
72944,5,127
72821,5,47
72952,5,33
72927,5,83
72950,5,127
72390,5,107
72416,5,31
72433,5,75
72436,5,21
72410,5,75
72583,5,49
72425,5,55
72444,5,121
72402,5,31
72386,5,111
72544,5,5
72449,5,121
72568,5,63
72519,5,137
72513,5,135
72523,5,23
73030,40,99
73059,40,51
73063,40,119
73040,40,11
73024,40,149
73052,40,87
73045,40,81
73107,40,109
73115,40,109
73105,40,109
73075,40,49
73119,40,109
74073,40,143
74120,40,143
74048,40,105
73703,40,47
73853,40,153
74006,40,147
74010,40,37
73750,40,73
74019,40,131
73641,40,149
73755,40,11
73644,40,9
73716,40,151
74015,40,143
73728,40,3
73448,40,85
73542,40,141
73488,40,19
73565,40,67
74464,40,21
74547,40,121
74578,40,77
74604,40,113
74553,40,121
74647,40,71
74469,40,101
