Column1,ZCTA5,STATE,COUNTY,Column2,Column3
42559,95668,6,61,Placer,Placer - 95668
42560,95668,6,101,Sutter,Sutter - 95668
42561,95669,6,5,Amador,Amador - 95669
42562,95670,6,67,Sacramento,Sacramento - 95670
42563,95672,6,17,El Dorado,El Dorado - 95672
42564,95673,6,67,Sacramento,Sacramento - 95673
42565,95674,6,101,Sutter,Sutter - 95674
42566,95675,6,5,Amador,Amador - 95675
42567,95677,6,61,Placer,Placer - 95677
42568,95678,6,61,Placer,Placer - 95678
42569,95679,6,113,Yolo,Yolo - 95679
42570,95680,6,67,Sacramento,Sacramento - 95680
42571,95681,6,61,Placer,Placer - 95681
42572,95682,6,17,El Dorado,El Dorado - 95682
42573,95683,6,67,Sacramento,Sacramento - 95683
42574,95684,6,17,El Dorado,El Dorado - 95684
42575,95685,6,5,Amador,Amador - 95685
42576,95686,6,77,San Joaquin,San Joaquin - 95686
42577,95687,6,95,Solano,Solano - 95687
42578,95688,6,95,Solano,Solano - 95688
42579,95689,6,5,Amador,Amador - 95689
42580,95690,6,67,Sacramento,Sacramento - 95690
42581,95690,6,95,Solano,Solano - 95690
42582,95691,6,113,Yolo,Yolo - 95691
42583,95692,6,101,Sutter,Sutter - 95692
42584,95692,6,115,Yuba,Yuba - 95692
42585,95693,6,67,Sacramento,Sacramento - 95693
42586,95694,6,95,Solano,Solano - 95694
42587,95694,6,113,Yolo,Yolo - 95694
42588,95695,6,113,Yolo,Yolo - 95695
42589,95697,6,113,Yolo,Yolo - 95697
42590,95698,6,113,Yolo,Yolo - 95698
42591,95699,6,5,Amador,Amador - 95699
42592,95701,6,61,Placer,Placer - 95701
42593,95703,6,61,Placer,Placer - 95703
42594,95709,6,17,El Dorado,El Dorado - 95709
42595,95713,6,61,Placer,Placer - 95713
42596,95714,6,61,Placer,Placer - 95714
42597,95715,6,57,Nevada,Nevada - 95715
42598,95715,6,61,Placer,Placer - 95715
42599,95717,6,61,Placer,Placer - 95717
42600,95720,6,17,El Dorado,El Dorado - 95720
42601,95721,6,17,El Dorado,El Dorado - 95721
42602,95722,6,61,Placer,Placer - 95722
42603,95724,6,61,Placer,Placer - 95724
42604,95726,6,17,El Dorado,El Dorado - 95726
42605,95728,6,57,Nevada,Nevada - 95728
42606,95728,6,61,Placer,Placer - 95728
42607,95735,6,17,El Dorado,El Dorado - 95735
42608,95736,6,61,Placer,Placer - 95736
42609,95742,6,67,Sacramento,Sacramento - 95742
42610,95746,6,61,Placer,Placer - 95746
42611,95747,6,61,Placer,Placer - 95747
42612,95757,6,67,Sacramento,Sacramento - 95757
42613,95758,6,67,Sacramento,Sacramento - 95758
42614,95762,6,17,El Dorado,El Dorado - 95762
42615,95765,6,61,Placer,Placer - 95765
42616,95776,6,113,Yolo,Yolo - 95776
42617,95811,6,67,Sacramento,Sacramento - 95811
42618,95814,6,67,Sacramento,Sacramento - 95814
42619,95815,6,67,Sacramento,Sacramento - 95815
42620,95816,6,67,Sacramento,Sacramento - 95816
42621,95817,6,67,Sacramento,Sacramento - 95817
42622,95818,6,67,Sacramento,Sacramento - 95818
42623,95819,6,67,Sacramento,Sacramento - 95819
42624,95820,6,67,Sacramento,Sacramento - 95820
42625,95821,6,67,Sacramento,Sacramento - 95821
42626,95822,6,67,Sacramento,Sacramento - 95822
42627,95823,6,67,Sacramento,Sacramento - 95823
42628,95824,6,67,Sacramento,Sacramento - 95824
42629,95825,6,67,Sacramento,Sacramento - 95825
42630,95826,6,67,Sacramento,Sacramento - 95826
42631,95827,6,67,Sacramento,Sacramento - 95827
42632,95828,6,67,Sacramento,Sacramento - 95828
42633,95829,6,67,Sacramento,Sacramento - 95829
42634,95830,6,67,Sacramento,Sacramento - 95830
42635,95831,6,67,Sacramento,Sacramento - 95831
42636,95832,6,67,Sacramento,Sacramento - 95832
42637,95833,6,67,Sacramento,Sacramento - 95833
42638,95834,6,67,Sacramento,Sacramento - 95834
42639,95835,6,67,Sacramento,Sacramento - 95835
42640,95837,6,67,Sacramento,Sacramento - 95837
42641,95837,6,101,Sutter,Sutter - 95837
42642,95838,6,67,Sacramento,Sacramento - 95838
42643,95841,6,67,Sacramento,Sacramento - 95841
42644,95842,6,67,Sacramento,Sacramento - 95842
42645,95843,6,67,Sacramento,Sacramento - 95843
42646,95864,6,67,Sacramento,Sacramento - 95864
42647,95901,6,7,Butte,Butte - 95901
42648,95901,6,115,Yuba,Yuba - 95901
42649,95903,6,115,Yuba,Yuba - 95903
42650,95910,6,91,Sierra,Sierra - 95910
42651,95912,6,11,Colusa,Colusa - 95912
42652,95912,6,113,Yolo,Yolo - 95912
42653,95914,6,7,Butte,Butte - 95914
42654,95914,6,115,Yuba,Yuba - 95914
42655,95915,6,63,Plumas,Plumas - 95915
42656,95916,6,7,Butte,Butte - 95916
42657,95917,6,7,Butte,Butte - 95917
42658,95918,6,115,Yuba,Yuba - 95918
42659,95919,6,115,Yuba,Yuba - 95919
42660,95920,6,21,Glenn,Glenn - 95920
42661,95922,6,91,Sierra,Sierra - 95922
42662,95922,6,115,Yuba,Yuba - 95922
42663,95923,6,63,Plumas,Plumas - 95923
42664,95925,6,115,Yuba,Yuba - 95925
42665,95926,6,7,Butte,Butte - 95926
42666,95928,6,7,Butte,Butte - 95928
42667,95930,6,7,Butte,Butte - 95930
42668,95930,6,115,Yuba,Yuba - 95930
42669,95932,6,11,Colusa,Colusa - 95932
42670,95934,6,63,Plumas,Plumas - 95934
42671,95935,6,115,Yuba,Yuba - 95935
42672,95936,6,91,Sierra,Sierra - 95936
42673,95937,6,113,Yolo,Yolo - 95937
42674,95938,6,7,Butte,Butte - 95938
42675,95939,6,21,Glenn,Glenn - 95939
42676,95941,6,7,Butte,Butte - 95941
42677,95941,6,115,Yuba,Yuba - 95941
42678,95942,6,7,Butte,Butte - 95942
42679,95943,6,21,Glenn,Glenn - 95943
42680,95944,6,91,Sierra,Sierra - 95944
42681,95945,6,57,Nevada,Nevada - 95945
42682,95946,6,57,Nevada,Nevada - 95946
42683,95947,6,63,Plumas,Plumas - 95947
42684,95948,6,7,Butte,Butte - 95948
42685,95948,6,101,Sutter,Sutter - 95948
42686,95949,6,57,Nevada,Nevada - 95949
42687,95950,6,11,Colusa,Colusa - 95950
42688,95951,6,21,Glenn,Glenn - 95951
42689,95953,6,101,Sutter,Sutter - 95953
42690,95954,6,7,Butte,Butte - 95954
42691,95955,6,11,Colusa,Colusa - 95955
42692,95956,6,63,Plumas,Plumas - 95956
42693,95957,6,101,Sutter,Sutter - 95957
42694,95959,6,57,Nevada,Nevada - 95959
42695,95960,6,57,Nevada,Nevada - 95960
42696,95960,6,91,Sierra,Sierra - 95960
42697,95960,6,115,Yuba,Yuba - 95960
42698,95961,6,115,Yuba,Yuba - 95961
42699,95962,6,115,Yuba,Yuba - 95962
42700,95963,6,21,Glenn,Glenn - 95963
42701,95963,6,103,Tehama,Tehama - 95963
42702,95965,6,7,Butte,Butte - 95965
42703,95966,6,7,Butte,Butte - 95966
42704,95966,6,115,Yuba,Yuba - 95966
42705,95968,6,7,Butte,Butte - 95968
42706,95969,6,7,Butte,Butte - 95969
42707,95970,6,11,Colusa,Colusa - 95970
42708,95970,6,21,Glenn,Glenn - 95970
42709,95971,6,63,Plumas,Plumas - 95971
42710,95973,6,7,Butte,Butte - 95973
42711,95973,6,103,Tehama,Tehama - 95973
42712,95974,6,7,Butte,Butte - 95974
42713,95975,6,57,Nevada,Nevada - 95975
42714,95977,6,57,Nevada,Nevada - 95977
42715,95977,6,115,Yuba,Yuba - 95977
42716,95978,6,7,Butte,Butte - 95978
42717,95979,6,11,Colusa,Colusa - 95979
42718,95981,6,63,Plumas,Plumas - 95981
42719,95981,6,115,Yuba,Yuba - 95981
42720,95982,6,101,Sutter,Sutter - 95982
42721,95983,6,63,Plumas,Plumas - 95983
42722,95984,6,63,Plumas,Plumas - 95984
42723,95986,6,57,Nevada,Nevada - 95986
42724,95987,6,11,Colusa,Colusa - 95987
42725,95988,6,21,Glenn,Glenn - 95988
42726,95991,6,101,Sutter,Sutter - 95991
42727,95993,6,101,Sutter,Sutter - 95993
42728,96001,6,89,Shasta,Shasta - 96001
42729,96002,6,89,Shasta,Shasta - 96002
42730,96003,6,89,Shasta,Shasta - 96003
42731,96006,6,35,Lassen,Lassen - 96006
42732,96006,6,49,Modoc,Modoc - 96006
42733,96007,6,89,Shasta,Shasta - 96007
42734,96008,6,89,Shasta,Shasta - 96008
42735,96009,6,35,Lassen,Lassen - 96009
42736,96010,6,105,Trinity,Trinity - 96010
42737,96011,6,89,Shasta,Shasta - 96011
42738,96013,6,89,Shasta,Shasta - 96013
42739,96014,6,93,Siskiyou,Siskiyou - 96014
42740,96015,6,49,Modoc,Modoc - 96015
42741,96016,6,89,Shasta,Shasta - 96016
42742,96017,6,89,Shasta,Shasta - 96017
42743,96019,6,89,Shasta,Shasta - 96019
42744,96020,6,63,Plumas,Plumas - 96020
42745,96021,6,103,Tehama,Tehama - 96021
42746,96022,6,89,Shasta,Shasta - 96022
42747,96022,6,103,Tehama,Tehama - 96022
42748,96023,6,93,Siskiyou,Siskiyou - 96023
42749,96024,6,105,Trinity,Trinity - 96024
42750,96025,6,89,Shasta,Shasta - 96025
42751,96025,6,93,Siskiyou,Siskiyou - 96025
42752,96027,6,93,Siskiyou,Siskiyou - 96027
42753,96028,6,89,Shasta,Shasta - 96028
42754,96029,6,103,Tehama,Tehama - 96029
42755,96031,6,93,Siskiyou,Siskiyou - 96031
42756,96032,6,93,Siskiyou,Siskiyou - 96032
42757,96033,6,89,Shasta,Shasta - 96033
42758,96034,6,93,Siskiyou,Siskiyou - 96034
42759,96035,6,103,Tehama,Tehama - 96035
42760,96037,6,93,Siskiyou,Siskiyou - 96037
42761,96038,6,93,Siskiyou,Siskiyou - 96038
42762,96039,6,93,Siskiyou,Siskiyou - 96039
42763,96040,6,89,Shasta,Shasta - 96040
42764,96041,6,105,Trinity,Trinity - 96041
42765,96044,6,93,Siskiyou,Siskiyou - 96044
42766,96046,6,105,Trinity,Trinity - 96046
42767,96047,6,89,Shasta,Shasta - 96047
42768,96048,6,105,Trinity,Trinity - 96048
42769,96049,6,93,Siskiyou,Siskiyou - 96049
42770,96050,6,93,Siskiyou,Siskiyou - 96050
42771,96051,6,89,Shasta,Shasta - 96051
42772,96052,6,105,Trinity,Trinity - 96052
42773,96054,6,49,Modoc,Modoc - 96054
42774,96055,6,103,Tehama,Tehama - 96055
42775,96056,6,35,Lassen,Lassen - 96056
42776,96056,6,49,Modoc,Modoc - 96056
42777,96056,6,89,Shasta,Shasta - 96056
42778,96057,6,93,Siskiyou,Siskiyou - 96057
42779,96058,6,93,Siskiyou,Siskiyou - 96058
42780,96059,6,89,Shasta,Shasta - 96059
42781,96059,6,103,Tehama,Tehama - 96059
42782,96061,6,103,Tehama,Tehama - 96061
42783,96062,6,89,Shasta,Shasta - 96062
42784,96063,6,103,Tehama,Tehama - 96063
42785,96064,6,93,Siskiyou,Siskiyou - 96064
42786,96065,6,89,Shasta,Shasta - 96065
42787,96067,6,93,Siskiyou,Siskiyou - 96067
42788,96068,6,35,Lassen,Lassen - 96068
42789,96069,6,89,Shasta,Shasta - 96069
42790,96071,6,89,Shasta,Shasta - 96071
42791,96073,6,89,Shasta,Shasta - 96073
42792,96074,6,103,Tehama,Tehama - 96074
42793,96075,6,89,Shasta,Shasta - 96075
42794,96075,6,103,Tehama,Tehama - 96075
42795,96076,6,89,Shasta,Shasta - 96076
42796,96076,6,103,Tehama,Tehama - 96076
42797,96076,6,105,Trinity,Trinity - 96076
42798,96080,6,103,Tehama,Tehama - 96080
42799,96084,6,89,Shasta,Shasta - 96084
42800,96085,6,93,Siskiyou,Siskiyou - 96085
42801,96086,6,93,Siskiyou,Siskiyou - 96086
42802,96087,6,89,Shasta,Shasta - 96087
42803,96088,6,89,Shasta,Shasta - 96088
42804,96090,6,103,Tehama,Tehama - 96090
42805,96091,6,105,Trinity,Trinity - 96091
42806,96092,6,103,Tehama,Tehama - 96092
42807,96093,6,105,Trinity,Trinity - 96093
42808,96094,6,93,Siskiyou,Siskiyou - 96094
42809,96096,6,89,Shasta,Shasta - 96096
42810,96097,6,93,Siskiyou,Siskiyou - 96097
42811,96101,6,49,Modoc,Modoc - 96101
42812,96103,6,63,Plumas,Plumas - 96103
42813,96104,6,49,Modoc,Modoc - 96104
42814,96105,6,35,Lassen,Lassen - 96105
42815,96105,6,63,Plumas,Plumas - 96105
42816,96105,6,91,Sierra,Sierra - 96105
42817,96106,6,63,Plumas,Plumas - 96106
42818,96107,6,51,Mono,Mono - 96107
42819,96108,6,49,Modoc,Modoc - 96108
42820,96109,6,35,Lassen,Lassen - 96109
42821,96110,6,35,Lassen,Lassen - 96110
42822,96110,6,49,Modoc,Modoc - 96110
42823,96111,6,57,Nevada,Nevada - 96111
42824,96111,6,91,Sierra,Sierra - 96111
42825,96112,6,49,Modoc,Modoc - 96112
42826,96113,6,35,Lassen,Lassen - 96113
42827,96114,6,35,Lassen,Lassen - 96114
42828,96115,6,49,Modoc,Modoc - 96115
42829,96116,6,49,Modoc,Modoc - 96116
42830,96117,6,35,Lassen,Lassen - 96117
42831,96118,6,63,Plumas,Plumas - 96118
42832,96118,6,91,Sierra,Sierra - 96118
42833,96119,6,35,Lassen,Lassen - 96119
42834,96120,6,3,Alpine,Alpine - 96120
42835,96121,6,35,Lassen,Lassen - 96121
42836,96122,6,63,Plumas,Plumas - 96122
42837,96123,6,35,Lassen,Lassen - 96123
42838,96124,6,91,Sierra,Sierra - 96124
42839,96125,6,91,Sierra,Sierra - 96125
42840,96126,6,91,Sierra,Sierra - 96126
42841,96128,6,35,Lassen,Lassen - 96128
42842,96129,6,63,Plumas,Plumas - 96129
42843,96130,6,35,Lassen,Lassen - 96130
42844,96132,6,35,Lassen,Lassen - 96132
42845,96133,6,51,Mono,Mono - 96133
42846,96134,6,49,Modoc,Modoc - 96134
42847,96134,6,93,Siskiyou,Siskiyou - 96134
42848,96135,6,63,Plumas,Plumas - 96135
42849,96136,6,35,Lassen,Lassen - 96136
42850,96137,6,35,Lassen,Lassen - 96137
42851,96137,6,63,Plumas,Plumas - 96137
42852,96140,6,61,Placer,Placer - 96140
42853,96141,6,61,Placer,Placer - 96141
42854,96142,6,17,El Dorado,El Dorado - 96142
42855,96142,6,61,Placer,Placer - 96142
42856,96143,6,61,Placer,Placer - 96143
42857,96145,6,61,Placer,Placer - 96145
42858,96146,6,61,Placer,Placer - 96146
42859,96148,6,61,Placer,Placer - 96148
42860,96150,6,17,El Dorado,El Dorado - 96150
42861,96155,6,17,El Dorado,El Dorado - 96155
42862,96161,6,57,Nevada,Nevada - 96161
42863,96161,6,61,Placer,Placer - 96161
43341,97635,6,49,Modoc,Modoc - 97635
